url,label,title,comments,created_time,updated_time,closed_time
https://github.com/tensorflow/federated/issues/892,['bug'],Got error when run personalization experiment,5,2020-08-13 01:53:39,2020-08-16 08:36:49,2020-08-16 08:36:49
https://github.com/tensorflow/federated/issues/890,['bug'],research/targeted_attack: emnist targeted attack doesnt run,5,2020-08-05 17:02:16,2020-08-06 21:09:46,2020-08-06 20:44:58
https://github.com/tensorflow/federated/issues/886,['bug'],Mandatory installation of tensorflow-cpu 1.15.3 when installing tensorflow_federated 0.2.0,1,2020-07-31 07:46:14,2020-08-03 20:26:11,2020-08-03 20:26:11
https://github.com/tensorflow/federated/issues/884,['bug'],asyncio loop error in Google Colab,4,2020-07-27 15:55:54,2020-07-30 03:42:15,2020-07-30 03:42:14
https://github.com/tensorflow/federated/issues/882,['bug'],Empty TFF runtime docker image when running dockerized TFF on GCP,1,2020-07-21 22:08:07,2020-08-14 17:38:18,2020-08-14 17:38:18
https://github.com/tensorflow/federated/issues/881,['bug'],Docs of traced functions link to wrong source code location,1,2020-07-21 15:45:16,2020-08-03 20:22:19,2020-08-03 20:22:19
https://github.com/tensorflow/federated/issues/878,['bug'],Failed to build the TensorFlow Federated pip package ,1,2020-07-10 18:53:55,2020-07-14 20:41:17,2020-07-14 20:41:17
https://github.com/tensorflow/federated/issues/876,['bug'],Failing test related to encoding_utils,2,2020-07-02 20:20:22,2020-07-03 07:47:35,2020-07-03 07:47:34
https://github.com/tensorflow/federated/issues/874,['bug'],Does TFF support windows10 system?,2,2020-06-28 02:09:29,2020-07-27 16:41:46,2020-07-27 16:40:59
https://github.com/tensorflow/federated/issues/872,['bug'],ERROR: No matching distribution found for tensorflow-addons~=0.9.1 (from tensorflow_federated),4,2020-06-25 01:38:46,2020-07-06 02:18:39,2020-07-06 02:18:39
https://github.com/tensorflow/federated/issues/869,['bug'],Kernel freezes after running tff.federated_computation,2,2020-06-10 06:44:45,2020-06-13 06:27:24,2020-06-13 06:27:23
https://github.com/tensorflow/federated/issues/868,['bug'],ERROR: No matching distribution found for tensorflow-addons~=0.9.1 (from tensorflow_federated),1,2020-06-08 22:18:24,2020-06-09 00:13:03,2020-06-09 00:13:02
https://github.com/tensorflow/federated/issues/867,['bug'],Script aborts due to ModuleNotFoundError,2,2020-06-06 05:58:20,2020-06-15 18:20:18,2020-06-15 18:20:18
https://github.com/tensorflow/federated/issues/866,['bug'],Installation failing,1,2020-06-06 04:34:30,2020-06-06 05:53:53,2020-06-06 05:53:53
https://github.com/tensorflow/federated/issues/861,['bug'],Cannot run the event loop while another loop is running,5,2020-06-02 09:21:56,2020-06-15 18:15:28,2020-06-15 18:15:28
https://github.com/tensorflow/federated/issues/860,['bug'],tf_computation returns garbage when used with `**` operator,2,2020-06-01 09:42:02,2020-06-03 09:08:19,2020-06-03 07:52:40
https://github.com/tensorflow/federated/issues/854,[],A problem of evaluation,2,2020-05-22 08:42:25,2020-05-25 09:55:19,2020-05-25 09:55:19
https://github.com/tensorflow/federated/issues/851,['bug'],Performance drops significantly with 2 federated code,4,2020-05-19 12:49:36,2020-05-26 18:41:32,2020-05-26 18:41:31
https://github.com/tensorflow/federated/issues/850,[],Cannot run the event loop while another loop is running,3,2020-05-18 07:15:31,2020-05-28 01:44:19,2020-05-18 16:47:12
https://github.com/tensorflow/federated/issues/846,[],Possible bug in cifar100 data loading module,1,2020-05-13 12:41:43,2020-05-14 16:04:43,2020-05-14 16:04:43
https://github.com/tensorflow/federated/issues/844,['bug'],protobuf issues: computation_pb2 and protobuf version issues,8,2020-05-11 20:25:27,2020-05-12 21:00:17,2020-05-12 21:00:16
https://github.com/tensorflow/federated/issues/842,['bug'],RuntimeError: Cannot run the event loop while another loop is running,2,2020-05-04 06:17:52,2020-05-11 20:39:38,2020-05-11 20:39:38
